Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10,Obj11,Obj12,Obj13,Obj14,Obj15,Obj16,Obj17,Obj18,Obj19,Obj20
4.3307e-17,0.70726,0.70695,5.2811e-18,1.8965e-06,1.6797e-06,1.7737e-06,1.9491e-06,1.389e-06,1.0541e-06,1.8115e-06,2.0246e-06,1.3425e-06,1.4994e-06,1.6636e-06,1.165e-06,1.3374e-06,1.3282e-06,1.0564e-06,1.1161e-06
9.0305e-08,1,1.4769e-06,1.3461e-13,1.8985e-06,1.7595e-06,1.8211e-06,1.5436e-06,1.4746e-06,1.0906e-06,1.5742e-06,1.4783e-06,8.4524e-07,1.8886e-06,1.3998e-06,1.0264e-06,1.6199e-06,1.2151e-06,1.4253e-06,1.1385e-06
0.7071,1.0362e-07,1.4447e-06,0,1.4301e-06,1.3148e-06,1.227e-06,1.4503e-06,1.0442e-06,1.3783e-06,1.5214e-06,1.2807e-06,1.1766e-06,1.3294e-06,1.1121e-06,1.3209e-06,1.4908e-06,1.303e-06,1.0529e-06,0.70711
0.70711,0,1.3457e-06,0,1.2867e-06,1.3036e-06,1.2326e-06,1.3994e-06,1.1456e-06,1.4505e-06,1.2789e-06,1.2908e-06,1.3508e-06,1.3422e-06,1.3177e-06,1.3364e-06,1.3812e-06,1.595e-06,0.70711,1.1397e-06
0.70711,9.7952e-08,1.2768e-06,0,1.3022e-06,1.3957e-06,1.207e-06,9.6702e-07,1.0427e-06,1.4433e-06,1.2137e-06,1.2807e-06,1.173e-06,1.1807e-06,1.8935e-06,1.3279e-06,1.4244e-06,0.70711,1.2641e-06,1.2364e-06
0.70711,0,1.3201e-06,0,1.2953e-06,1.3044e-06,1.2256e-06,9.8852e-07,1.1606e-06,1.5029e-06,1.3963e-06,1.0359e-06,1.4449e-06,1.3527e-06,1.2839e-06,1.2677e-06,0.70711,1.2832e-06,1.3217e-06,1.2623e-06
0.70711,1.036e-07,1.3374e-06,5.4739e-18,1.267e-06,1.2084e-06,1.2955e-06,1.3921e-06,8.7808e-07,1.2733e-06,1.2266e-06,1.1267e-06,1.1915e-06,1.3213e-06,1.1349e-06,0.70711,1.389e-06,1.3456e-06,1.427e-06,1.2965e-06
0.70711,4.4113e-12,1.3233e-06,0,1.3012e-06,1.1903e-06,1.2277e-06,1.0279e-06,1.354e-06,9.36e-07,1.285e-06,1.4006e-06,1.1949e-06,1.1683e-06,0.70711,1.3325e-06,1.337e-06,1.2881e-06,1.491e-06,1.1508e-06
0.70711,0,1.3245e-06,0,1.7476e-06,1.205e-06,1.2982e-06,1.1156e-06,1.0391e-06,1.3371e-06,1.5947e-06,1.282e-06,1.107e-06,0.70711,1.6935e-06,9.9478e-07,1.4432e-06,1.4874e-06,1.2963e-06,1.295e-06
0.7071,0,1.3247e-06,0,1.4454e-06,1.2064e-06,1.1982e-06,1.0858e-06,1.0587e-06,1.447e-06,1.2851e-06,1.4427e-06,0.70711,1.6504e-06,1.074e-06,1.3375e-06,1.3599e-06,1.1859e-06,1.2791e-06,1.2307e-06
0.70711,0,1.3174e-06,1.0201e-18,1.2704e-06,1.5264e-06,1.2952e-06,1.4121e-06,1.0574e-06,1.288e-06,1.5137e-06,0.70711,1.6803e-06,1.6318e-06,1.5842e-06,1.3538e-06,1.2525e-06,1.4882e-06,1.3201e-06,1.2947e-06
0.70714,4.9525e-09,1.3349e-06,6.2947e-08,1.0812e-06,1.2779e-06,1.2013e-06,1.0835e-06,1.223e-06,1.4143e-06,0.70708,1.3119e-06,1.9281e-06,1.3539e-06,1.3703e-06,1.3925e-06,1.3496e-06,1.1741e-06,1.2721e-06,1.1499e-06
0.70711,0,1.5208e-06,6.4764e-14,1.4293e-06,1.2014e-06,1.2302e-06,1.437e-06,1.0443e-06,0.7071,1.3986e-06,1.4307e-06,1.3593e-06,1.6631e-06,1.4479e-06,1.7386e-06,1.3452e-06,1.2962e-06,1.5067e-06,1.1356e-06
0.70711,1.707e-06,1.288e-06,0,1.6297e-06,1.2238e-06,1.2983e-06,1.0801e-06,0.70711,1.3269e-06,2.2765e-06,1.4853e-06,1.1962e-06,1.5119e-06,1.6927e-06,1.8339e-06,1.4815e-06,1.0929e-06,1.3957e-06,1.3213e-06
0.70719,0,1.2857e-06,0,1.7439e-06,1.2713e-06,1.3681e-06,0.70702,1.4591e-06,1.8902e-06,1.4808e-06,1.4228e-06,1.215e-06,1.4704e-06,1.594e-06,1.3586e-06,1.479e-06,1.2882e-06,1.2909e-06,1.3212e-06
0.70711,0,1.0368e-06,9.3309e-16,1.4113e-06,1.3116e-06,0.7071,1.3841e-06,1.4993e-06,1.1336e-06,1.6915e-06,1.4793e-06,1.3363e-06,1.1999e-06,1.4082e-06,1.0155e-06,1.441e-06,1.3657e-06,1.3207e-06,1.2983e-06
0.70703,0,1.2814e-06,1.3811e-17,1.3017e-06,0.70718,1.7034e-06,1.5314e-06,1.7089e-06,1.3255e-06,1.8103e-06,1.4463e-06,1.1724e-06,1.6626e-06,1.7111e-06,1.3353e-06,1.463e-06,1.1756e-06,1.2818e-06,1.1447e-06
0.70711,0,1.2372e-06,2.9909e-15,0.7071,1.6832e-06,1.6224e-06,1.5366e-06,1.4004e-06,1.1363e-06,1.4925e-06,1.4459e-06,1.1623e-06,1.4981e-06,1.4008e-06,9.9724e-07,1.3371e-06,1.2887e-06,1.4992e-06,1.1653e-06
0.70723,9.4272e-11,1.3256e-06,0.70699,1.5109e-06,1.6995e-06,1.6432e-06,1.3928e-06,1.3959e-06,1.8899e-06,1.4711e-06,1.5618e-06,1.4104e-06,1.2032e-06,1.398e-06,1.3319e-06,1.3406e-06,1.0217e-06,1.2824e-06,1.3106e-06
0.70726,0,0.70695,0,8.0839e-07,1.3323e-06,1.6635e-06,1.5503e-06,1.2246e-06,1.3698e-06,1.3932e-06,1.4641e-06,1.3545e-06,1.2114e-06,1.559e-06,1.0163e-06,1.1083e-06,1.2349e-06,1.4254e-06,1.119e-06
0.70721,0.707,1.8878e-06,0,1.4659e-06,1.6984e-06,1.8e-06,1.4822e-06,1.2227e-06,1.1299e-06,1.4701e-06,1.3944e-06,1.2155e-06,1.5585e-06,1.3987e-06,1.3925e-06,1.3516e-06,1.382e-06,1.4219e-06,1.147e-06
1,6.8456e-09,1.8777e-06,0,1.469e-06,1.702e-06,1.6456e-06,1.554e-06,1.2228e-06,1.3036e-06,1.4711e-06,1.396e-06,1.3354e-06,1.1692e-06,1.3975e-06,1.0116e-06,1.2613e-06,1.1007e-06,1.0546e-06,1.1509e-06
4.4271e-38,4.5526e-38,7.2596e-38,2.5326e-37,1.8663e-38,1.3827e-36,8.7488e-37,2.1618e-36,1.3476e-36,1.1012e-35,6.3696e-37,4.9516e-35,4.8117e-35,2.3819e-35,3.0455e-33,3.694e-35,6.5401e-34,6.1101e-17,0,1
1.684e-37,8.3658e-36,5.8296e-35,0,9.618e-19,3.6083e-21,1.106e-18,2.5381e-20,0,1.4163e-18,1.3233e-19,1.1369e-25,2.9308e-17,1.5716e-18,5.5371e-22,3.9629e-22,4.9663e-19,3.1713e-17,0.70711,0.70711
5.3099e-18,8.4164e-18,6.9811e-18,1.0626e-21,1.7198e-18,5.6761e-18,5.9691e-17,0,3.4002e-22,5.7728e-19,2.8624e-19,7.5258e-20,0,3.7215e-19,8.7281e-19,2.0074e-23,1.4538e-18,0,1,7.625e-07
3.0229e-24,9.246e-23,1.298e-21,4.371e-26,3.6346e-20,1.1946e-21,4.1845e-20,1.2446e-20,3.5657e-21,5.5077e-20,4.0021e-19,2.1872e-26,6.0549e-21,4.3234e-17,2.3093e-18,1.9185e-20,0,0.70711,1.4266e-06,0.70711
8.2515e-42,6.7852e-40,4.7316e-39,2.1821e-39,1.9345e-33,1.0253e-35,1.6983e-33,1.8504e-35,6.0236e-37,1.796e-34,0,1.2116e-36,4.2143e-17,8.6719e-18,8.1337e-22,5.5246e-23,4.8423e-18,0.70711,0.70711,1.2955e-06
3.2622e-34,2.04e-34,5.2969e-34,2.4623e-35,1.1009e-35,3.6459e-34,6.1372e-35,2.4759e-34,2.9905e-34,2.632e-36,3.5776e-33,2.7164e-34,1.3687e-34,1.9836e-34,0,6.1232e-17,1.3979e-22,1,9.9155e-07,1.1346e-06
1.1795e-20,4.0416e-19,0,5.3328e-21,4.2156e-17,8.8923e-18,2.815e-18,8.3832e-19,1.1192e-20,0,2.9995e-18,4.2901e-20,8.5626e-19,0,9.6228e-23,8.2122e-23,0.70711,1.4007e-06,1.4266e-06,0.70711
7.5172e-22,0,7.6568e-22,1.7024e-23,0,1.7813e-19,9.1705e-22,1.7357e-19,1.3152e-26,0,1.8987e-20,1.613e-20,4.3297e-17,0,9.61e-23,8.6726e-23,0.70711,1.4106e-06,0.70711,1.2892e-06
4.8444e-19,5.4382e-20,4.3291e-20,6.3904e-21,4.0786e-17,2.5994e-18,2.7744e-18,1.2842e-17,1.0752e-20,0,1.6887e-19,5.4419e-18,0,0,1.4035e-18,7.8507e-23,0.70711,0.70711,1.4059e-06,1.2963e-06
1.1134e-34,1.4804e-35,9.9202e-36,2.9232e-36,1.0445e-35,8.1702e-36,1.2301e-36,4.5257e-37,2.6068e-33,8.9887e-34,3.3536e-35,4.5073e-17,1.1004e-22,3.5035e-19,4.1445e-17,0,1,1.3722e-06,7.0852e-07,1.1265e-06
5.3945e-07,4.5339e-07,5.9207e-07,5.9246e-07,2.1628e-07,2.9158e-07,6.525e-07,4.2977e-07,1.5323e-07,4.9237e-07,4.6417e-07,3.7977e-07,1.865e-07,1.809e-07,4.5528e-07,0.70711,1.618e-06,1.3118e-06,1.0445e-06,0.70711
4.758e-07,3.4212e-07,4.2996e-07,4.5453e-07,3.8577e-07,7.4195e-07,6.8341e-07,1.6842e-07,1.4611e-07,4.9548e-07,4.6308e-07,4.1475e-07,1.3791e-07,1.9329e-07,4.7089e-07,0.70711,1.4807e-06,1.4768e-06,0.70711,1.1961e-06
4.6404e-07,3.3344e-07,4.1907e-07,4.4179e-07,3.6946e-07,7.1881e-07,6.576e-07,1.6313e-07,1.4147e-07,4.4119e-07,4.4458e-07,3.9775e-07,4.4974e-07,1.9251e-07,4.7047e-07,0.70711,1.4808e-06,0.70711,1.4372e-06,1.2711e-06
5.1839e-07,2.8797e-07,4.9994e-07,4.8493e-07,1.7627e-07,7.3524e-07,6.7748e-07,3.1184e-07,1.541e-07,4.5853e-07,4.6679e-07,4.1561e-07,2.0524e-07,1.9438e-07,4.3877e-07,0.70711,0.70711,1.359e-06,1.4327e-06,1.1857e-06
6.9904e-07,4.4074e-07,8.1682e-07,2.2845e-07,1.1907e-07,1.0131e-06,9.4579e-07,1.5135e-07,8.5874e-07,7.1583e-07,6.7353e-07,3.2031e-07,1.6227e-07,2.5704e-07,6.54e-07,1,1.3869e-06,1.1016e-06,1.4497e-06,0
1.6205e-18,1.5083e-17,1.1839e-17,4.5707e-19,1.7837e-18,5.7383e-19,5.0817e-20,4.3567e-19,0,8.7613e-20,3.8594e-17,3.3157e-18,0,1.0972e-20,0.70711,1.4289e-06,1.4072e-06,1.4e-06,1.4143e-06,0.70711
3.5032e-38,5.447e-40,3.2174e-38,2.5447e-39,1.1893e-36,8.7565e-35,1.1817e-35,2.6494e-33,0,1.1907e-35,9.3604e-37,4.3381e-35,4.3298e-17,0,0.70711,1.4287e-06,1.3929e-06,1.4027e-06,0.70711,1.2946e-06
5.2187e-21,4.5316e-22,3.8661e-22,3.8461e-25,1.1447e-19,3.8525e-21,4.9872e-21,2.4839e-20,1.5072e-18,1.3973e-22,4.3271e-17,0,0,0,0.70711,1.4079e-06,1.3925e-06,0.70711,1.3989e-06,1.2782e-06
3.0062e-53,7.1213e-54,4.857e-56,0,4.6783e-52,0,0,4.0886e-55,1.8898e-50,2.8088e-53,4.2201e-57,3.0872e-34,2.6332e-33,4.3298e-17,0.70711,1.4065e-06,0.70711,1.4056e-06,1.399e-06,1.2802e-06
2.059e-34,3.3627e-18,2.8496e-18,4.0262e-19,4.2907e-17,0,4.4068e-19,1.4758e-22,3.7253e-18,3.2005e-24,0,8.6117e-23,0,8.1889e-23,0.70711,0.70711,1.3617e-06,1.3362e-06,1.3942e-06,1.2793e-06
2.5375e-33,2.4957e-33,7.5432e-34,0,2.5445e-34,1.5115e-34,1.7826e-34,2.2045e-37,3.096e-39,8.3793e-34,7.2605e-39,1.0947e-35,6.1232e-17,1.526e-22,1,1.3137e-06,1.1334e-06,1.0776e-06,8.3744e-07,1.0488e-06
1.7361e-35,0,1.588e-35,7.0097e-38,7.1506e-38,1.5257e-36,2.6437e-33,4.3177e-17,3.0246e-18,1.9888e-19,8.5781e-22,4.0865e-24,1.1059e-18,0.70711,1.4129e-06,1.4121e-06,1.3999e-06,1.4331e-06,1.4165e-06,0.70711
1.9609e-19,6.4906e-20,0,6.3222e-22,1.2345e-18,4.2797e-17,3.5178e-18,2.7913e-18,2.2187e-18,3.2145e-19,7.2898e-19,3.9771e-18,2.0084e-25,0.70711,1.3906e-06,1.4292e-06,1.4003e-06,1.4043e-06,0.70711,1.2946e-06
3.7923e-52,6.1933e-36,6.5321e-36,2.1962e-38,2.0542e-34,0,2.6421e-33,3.8705e-38,4.3279e-17,4.9471e-25,8.4923e-23,1.2875e-18,0,0.70711,1.409e-06,1.4289e-06,1.4076e-06,0.70711,1.4043e-06,1.2898e-06
2.3592e-19,0,6.8503e-20,0,1.9016e-21,1.6597e-22,4.5439e-18,1.2202e-19,4.3058e-17,6.3734e-20,7.6077e-23,6.7729e-20,0,0.70711,1.4137e-06,1.4276e-06,0.70711,1.4049e-06,1.399e-06,1.2698e-06
2.2226e-21,5.4189e-20,5.1784e-19,3.3287e-19,1.5381e-19,5.0006e-19,4.7314e-19,1.259e-19,4.3114e-17,3.8178e-18,3.6929e-19,4.6212e-19,2.7945e-19,0.70711,1.3248e-06,0.70711,1.4967e-06,1.407e-06,1.4014e-06,1.2997e-06
1.0122e-23,4.0011e-21,0,0,2.8831e-22,4.2713e-17,3.4885e-18,2.6482e-18,0,0,0,4.4621e-18,3.352e-18,0.70711,0.70711,1.4593e-06,1.4324e-06,1.4071e-06,1.4158e-06,1.2765e-06
6.3713e-27,5.3811e-22,4.8323e-22,0,9.2985e-25,3.3082e-24,5.0902e-21,7.8747e-19,1.995e-19,6.0099e-18,6.0931e-17,1.0261e-22,6.6332e-23,1,1.2999e-06,6.8678e-07,1.5366e-06,1.1627e-06,8.6208e-07,7.7437e-07
1.6823e-35,0,1.4835e-35,5.723e-38,7.1643e-36,1.5184e-36,2.6457e-33,4.3209e-17,2.7711e-18,1.5345e-28,1.1205e-21,0,0.70711,1.3484e-06,1.4129e-06,1.4121e-06,1.3905e-06,1.4331e-06,1.4821e-06,0.70711
3.0711e-07,1.7883e-07,2.8901e-07,1.0505e-08,1.9108e-07,4.3533e-08,5.3701e-07,1.1865e-08,2.1131e-09,2.9556e-08,1.1813e-12,7.4032e-07,0.70711,1.3442e-06,1.1605e-06,9.384e-07,1.3877e-06,1.4064e-06,0.70711,1.123e-06
3.9906e-20,7.3795e-19,7.2814e-19,0,2.8524e-17,1.2543e-19,2.9215e-17,1.4155e-17,1.4839e-19,2.0521e-18,1.3663e-18,4.1216e-24,0.70711,1.3578e-06,1.4229e-06,1.3827e-06,1.3911e-06,0.70711,1.3989e-06,1.2931e-06
2.1338e-37,7.0599e-36,1.1535e-19,0,4.6499e-20,4.5167e-22,1.3441e-19,1.5489e-19,1.1282e-22,1.5872e-27,4.3297e-17,4.1539e-24,0.70711,1.3699e-06,1.4267e-06,1.4165e-06,0.70711,1.4038e-06,1.4292e-06,1.2917e-06
3.035e-07,4.4698e-09,8.189e-09,9.6781e-07,1.3861e-07,1.1661e-07,1.7133e-12,0,1.8815e-12,4.847e-10,1.486e-12,4.422e-08,0.70711,1.1591e-06,1.2829e-06,0.70711,1.7361e-06,1.4121e-06,1.4153e-06,1.1958e-06
2.6609e-36,7.4149e-35,1.8843e-36,4.5022e-36,6.9404e-40,1.2143e-18,4.326e-17,1.3477e-18,0,0,7.4655e-20,0,0.70711,1.3674e-06,0.70711,1.3725e-06,1.4443e-06,1.4076e-06,1.4065e-06,1.2739e-06
1.8939e-19,0,2.1447e-20,3.7639e-22,1.2703e-23,3.3309e-18,1.8428e-19,4.2988e-17,3.4244e-18,1.1478e-19,1.951e-18,0,0.70711,0.70711,1.4743e-06,1.3692e-06,1.3757e-06,1.4232e-06,1.41e-06,1.3123e-06
2.2766e-49,3.7179e-33,4.8223e-34,2.3321e-35,3.8881e-36,6.1228e-17,1.0164e-22,7.0196e-19,1.9779e-22,1.1698e-22,9.4554e-23,1.1258e-22,1,1.2139e-06,1.4549e-06,1.3462e-06,1.3762e-06,1.4141e-06,9.542e-07,1.1989e-06
2.8293e-18,2.3815e-17,1.8366e-17,1.4674e-19,1.0602e-18,2.5523e-18,3.8898e-18,0,5.7966e-23,6.3507e-23,3.065e-17,0.70711,1.4474e-06,1.331e-06,1.2915e-06,1.385e-06,1.3901e-06,1.3098e-06,1.4289e-06,0.70711
7.7676e-23,1.4746e-21,3.8849e-17,0,1.0013e-24,6.4652e-21,1.0738e-19,1.3114e-19,1.9117e-17,7.3995e-23,7.5179e-23,0.70711,1.3488e-06,1.3485e-06,1.3642e-06,1.404e-06,1.4889e-06,1.4663e-06,0.70711,1.2947e-06
1.6212e-53,3.2012e-52,1.532e-49,0,2.502e-33,1.1331e-35,1.6301e-39,8.7685e-34,3.4166e-39,5.2732e-39,4.3298e-17,0.70711,1.4019e-06,1.3576e-06,1.4228e-06,1.382e-06,1.3944e-06,0.70711,1.4082e-06,1.2824e-06
8.7494e-37,1.7313e-35,2.831e-19,3.1422e-20,1.1176e-20,0,3.0816e-20,0,1.2425e-20,2.9842e-24,4.3297e-17,0.70711,1.3973e-06,1.3475e-06,1.4227e-06,1.3853e-06,0.70711,1.3914e-06,1.3985e-06,1.2827e-06
5.6388e-22,2.392e-21,1.6822e-22,4.7849e-20,5.2312e-27,8.6408e-22,4.329e-17,8.3559e-19,1.0686e-22,8.3744e-23,6.7343e-23,0.70711,1.3972e-06,1.3506e-06,1.383e-06,0.70711,1.3901e-06,1.3907e-06,1.4101e-06,1.2827e-06
2.1653e-18,4.2731e-17,0,4.7265e-18,1.0294e-21,0,4.658e-18,0,0,4.5161e-22,8.7419e-23,0.70711,1.3958e-06,1.3864e-06,0.70711,1.5203e-06,1.4051e-06,1.4069e-06,1.3986e-06,1.3061e-06
1.9743e-50,3.2242e-34,1.2086e-37,9.527e-37,2.2431e-35,2.6372e-36,4.8749e-35,5.3382e-18,4.2474e-17,6.4944e-18,3.933e-24,0.70711,1.4013e-06,0.70711,1.5393e-06,1.3433e-06,1.4832e-06,1.4093e-06,1.4298e-06,1.2757e-06
1.8411e-40,4.0565e-38,1.0675e-40,2.8583e-39,4.1058e-41,7.5584e-44,0,8.6248e-40,2.6512e-33,7.9492e-38,4.3298e-17,0.7071,0.70711,1.4193e-06,1.5968e-06,1.407e-06,1.5106e-06,1.3597e-06,1.4152e-06,1.3151e-06
2.9734e-20,3.819e-22,2.7736e-18,1.2952e-19,7.2969e-20,5.2914e-20,1.7375e-21,2.6617e-19,6.1169e-17,0,9.4045e-23,1,1.2727e-06,1.3439e-06,1.5413e-06,1.3414e-06,6.7301e-07,1.009e-06,1.2381e-06,9.9161e-07
1.6326e-20,3.2017e-19,5.3539e-20,1.567e-19,0,1.4083e-18,1.6498e-19,4.3153e-17,0,3.2223e-18,0.70711,1.4004e-06,1.3789e-06,1.3594e-06,1.3706e-06,1.4193e-06,1.3848e-06,1.4306e-06,1.2052e-06,0.70711
2.2288e-33,1.3369e-34,3.6464e-17,7.3029e-20,0,1.6884e-19,0,1.2502e-17,1.9693e-17,9.7204e-19,0.70711,1.3802e-06,1.3493e-06,1.3484e-06,1.3088e-06,1.4039e-06,1.489e-06,1.4334e-06,0.70711,1.2841e-06
2.4959e-33,2.0734e-34,0,0,4.0902e-17,1.6076e-19,2.4936e-23,1.4203e-17,0,8.6119e-23,0.70711,1.3831e-06,1.4115e-06,1.3575e-06,1.4195e-06,1.3688e-06,1.3944e-06,0.70711,1.4128e-06,1.3091e-06
6.7947e-20,2.9432e-21,1.4459e-18,0,1.8261e-20,5.7577e-21,2.8049e-21,8.4666e-19,4.3265e-17,2.105e-19,0.70711,1.3374e-06,1.4134e-06,1.3574e-06,1.3289e-06,1.4165e-06,0.70711,1.4032e-06,1.4281e-06,1.306e-06
5.8451e-38,2.4487e-37,1.7662e-38,1.3419e-36,2.2299e-20,1.9877e-20,0,4.3298e-17,1.8514e-26,4.3999e-23,0.70711,1.3893e-06,1.3615e-06,1.2688e-06,1.2643e-06,0.70711,1.5142e-06,1.3572e-06,1.4918e-06,1.1885e-06
7.5119e-19,2.9974e-17,0,8.1241e-18,0,2.994e-17,2.3784e-18,2.7652e-18,7.5303e-23,8.7302e-23,0.70711,1.3669e-06,1.3976e-06,1.3213e-06,0.70711,1.459e-06,1.4321e-06,1.353e-06,1.4176e-06,1.2651e-06
2.11e-20,6.1356e-19,6.9248e-20,9.5522e-21,4.8175e-24,4.3292e-17,3.9574e-19,0,6.3762e-23,0,0.70711,1.3364e-06,1.4115e-06,0.70711,1.4034e-06,1.4126e-06,1.4463e-06,1.2922e-06,1.4153e-06,1.31e-06
1.3033e-19,3.2188e-17,0,3.7175e-22,6.7485e-20,2.8862e-17,2.3698e-18,3.3172e-22,3.9638e-21,4.3625e-23,0.7071,1.4441e-06,0.70711,1.4191e-06,1.4828e-06,1.3689e-06,1.4008e-06,1.4139e-06,1.4166e-06,1.3256e-06
2.5573e-19,3.4395e-20,3.5712e-23,1.0309e-20,2.5383e-20,0,4.3297e-17,0,8.2516e-23,7.9396e-23,0.70711,0.70711,1.4083e-06,1.3079e-06,1.5721e-06,1.3541e-06,1.3959e-06,1.3653e-06,1.3942e-06,1.2021e-06
2.1342e-18,4.5539e-19,6.0968e-17,0,2.03e-18,4.8378e-18,1.4455e-22,9.1084e-23,7.0485e-23,2.405e-19,1,1.3109e-06,9.7431e-07,1.6469e-06,1.2878e-06,8.1002e-07,1.3649e-06,1.2398e-06,1.1769e-06,1.3138e-06
2.3152e-07,5.5353e-08,2.3712e-07,1.3591e-07,4.1133e-07,1.4251e-07,4.1297e-08,2.0075e-07,3.8051e-07,0.70711,1.3626e-06,1.6509e-06,1.4212e-06,1.351e-06,1.2419e-06,1.2854e-06,1.4462e-06,1.2919e-06,1.1953e-06,0.70711
3.4334e-07,0,3.2447e-07,2.0117e-07,2.6514e-10,1.3161e-07,3.8783e-07,2.2963e-07,1.5468e-07,0.70711,1.4367e-06,1.1824e-06,1.4031e-06,1.3493e-06,1.3179e-06,1.3509e-06,1.2413e-06,1.5928e-06,0.70711,1.2801e-06
2.5249e-07,2.5985e-07,5.8109e-09,1.5097e-07,0,1.0155e-07,2.7056e-07,1.7295e-07,4.7497e-07,0.70711,1.2222e-06,1.4265e-06,1.4197e-06,1.2067e-06,1.3257e-06,1.4117e-06,1.3033e-06,0.70711,1.5092e-06,1.3903e-06
2.3278e-07,2.7801e-07,2.302e-08,1.1787e-07,8.6111e-08,6.3337e-08,2.889e-07,1.7093e-07,4.8787e-07,0.70711,1.0084e-06,1.3159e-06,1.4171e-06,1.3684e-06,1.326e-06,1.3058e-06,0.70711,1.3708e-06,1.2622e-06,1.1033e-06
8.1291e-09,3.2187e-07,3.0071e-07,1.4311e-07,7.8777e-09,9.41e-08,5.1211e-07,3.5868e-08,1.4534e-07,0.70711,9.9447e-07,1.1853e-06,1.3537e-06,1.1932e-06,1.3257e-06,0.70711,1.4788e-06,1.3713e-06,1.2604e-06,1.2828e-06
2.6944e-07,1.2667e-07,2.6499e-07,1.6563e-07,4.5231e-07,4.2999e-08,2.7699e-09,2.1644e-07,1.7399e-07,0.70711,9.5911e-07,1.2064e-06,1.0599e-06,1.3584e-06,0.70711,1.3599e-06,1.046e-06,1.2926e-06,1.4371e-06,1.3061e-06
4.0891e-07,2.4955e-07,4.2494e-07,2.7517e-07,1.3333e-10,4.7744e-08,5.5348e-08,2.6767e-10,3.2044e-09,0.70711,9.823e-07,1.1702e-06,1.4163e-06,0.70711,1.6429e-06,1.2619e-06,7.155e-07,1.2429e-06,1.2712e-06,1.0447e-06
2.0185e-07,8.5857e-08,2.2685e-07,1.4204e-07,3.9317e-07,3.6289e-08,3.5441e-07,1.9601e-07,1.7382e-07,0.7071,1.198e-06,9.6734e-07,0.70711,1.6257e-06,1.7529e-06,1.8144e-06,1.455e-06,1.3654e-06,1.2873e-06,1.3095e-06
2.5227e-07,2.6467e-07,2.3717e-08,4.5735e-09,3.0826e-09,4.5822e-08,3.547e-07,1.6621e-07,4.7247e-07,0.70711,1.4363e-06,0.70711,1.364e-06,1.4225e-06,1.5611e-06,1.3274e-06,1.2085e-06,1.2845e-06,1.5063e-06,1.277e-06
2.7542e-07,1.5856e-07,3.8021e-07,0,0,0,4.2484e-07,2.2385e-07,1.7665e-07,0.70714,0.70708,1.5508e-06,2.0102e-06,1.3665e-06,1.6432e-06,1.3206e-06,1.4134e-06,1.4839e-06,1.3955e-06,1.3655e-06
2.2135e-07,8.7004e-09,0,6.1053e-07,2.1179e-08,1.6148e-07,4.667e-08,2.1171e-07,6.9856e-07,1,1.4049e-06,6.9171e-07,1.0113e-06,1.6319e-06,8.0569e-07,6.3148e-07,7.5025e-07,1.2446e-06,1.0149e-06,1.0413e-06
7.3776e-19,4.1055e-17,6.562e-18,0,1.1245e-17,0,7.1442e-25,4.3764e-18,0.70711,1.4098e-06,1.4248e-06,1.291e-06,1.402e-06,1.2946e-06,1.283e-06,1.4097e-06,1.4291e-06,1.3216e-06,1.0555e-06,0.70711
2.657e-53,1.3403e-51,2.1893e-35,3.4701e-37,3.6259e-37,3.5764e-19,6.1959e-29,4.3296e-17,0.70711,1.407e-06,1.4365e-06,1.3096e-06,1.402e-06,1.3489e-06,1.3168e-06,1.3592e-06,1.4279e-06,1.4344e-06,0.70711,1.2357e-06
2.3726e-20,2.5016e-23,1.8474e-21,7.4e-27,1.7026e-18,4.3203e-17,1.3802e-18,1.8487e-18,0.70711,1.444e-06,1.4322e-06,1.38e-06,1.4026e-06,1.3576e-06,1.287e-06,1.4284e-06,1.3833e-06,0.70711,1.4317e-06,1.278e-06
1.7414e-18,0,6.7254e-20,0,0,4.3259e-17,5.8372e-19,0,0.70711,1.3532e-06,1.4257e-06,1.4366e-06,1.4042e-06,1.3435e-06,1.2831e-06,1.4175e-06,0.70711,1.272e-06,1.4985e-06,1.3198e-06
4.7738e-35,7.7962e-19,1.6124e-21,4.8398e-21,1.9562e-19,4.329e-17,2.2746e-19,3.9554e-20,0.70711,1.3432e-06,1.4479e-06,1.3787e-06,1.4333e-06,1.353e-06,1.3276e-06,0.70711,1.4498e-06,1.335e-06,1.3119e-06,1.2842e-06
7.5093e-21,1.4328e-18,4.2338e-17,7.6574e-18,5.1315e-20,0,4.6353e-18,8.5678e-23,0.70711,1.3539e-06,1.4339e-06,1.4052e-06,1.3337e-06,1.3388e-06,0.70711,1.3667e-06,1.5171e-06,1.4155e-06,1.4849e-06,1.2804e-06
7.5075e-19,9.6964e-20,8.7188e-21,0,1.1751e-20,3.0236e-21,2.7363e-20,4.3291e-17,0.70711,1.4292e-06,1.3843e-06,1.3365e-06,1.4021e-06,0.70711,1.4545e-06,1.4027e-06,1.4408e-06,1.3526e-06,1.4128e-06,1.2888e-06
4.5165e-20,1.5436e-18,0,1.0948e-19,1.5473e-21,2.8343e-24,4.327e-17,9.4364e-22,0.7071,1.3386e-06,1.4149e-06,1.474e-06,0.70711,1.6409e-06,1.4507e-06,1.4068e-06,1.3925e-06,1.4134e-06,1.4176e-06,1.2307e-06
