Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10,Obj11,Obj12,Obj13,Obj14,Obj15,Obj16,Obj17,Obj18,Obj19,Obj20
1.8552e-19,1.804e-19,5.2956e-19,5.3367e-17,0.87354,0.00050702,0.0027724,0.0052152,6.7008e-06,0.014456,0,1.7226e-07,1.2271e-05,0.49055,0,0,5.2672e-05,0.00010542,0,2.5709e-05
0.00015728,0.00020402,0.0024312,0.0063215,0.85816,1.1149e-05,0.010655,0.019905,9.8186e-05,4.3321e-06,0.00016343,0.00049504,0.52143,0.00092762,4.3305e-07,6.3183e-07,0.00089494,0.0073442,7.8648e-07,0
3.8384e-18,2.2728e-18,1.2473e-17,4.8653e-17,0.82517,0.009461,8.8215e-07,1.6091e-06,0,9.1295e-05,1.3125e-05,0.56351,0.00017591,0.0095575,3.0483e-05,0.00034617,0.0001474,0.0002938,5.1685e-06,8.9307e-05
1.8514e-08,4.6149e-08,1.311e-07,3.7981e-07,0.83073,0.00014467,0.002891,0,0.0015143,4.3046e-06,0.55674,9.495e-07,8.7797e-05,0.0010089,0,0.0034704,0.00086332,0.0070565,1.1749e-05,0
9.6746e-20,9.3863e-20,5.4828e-17,8.4014e-18,0.90497,0,0.024004,9.0832e-05,6.9549e-06,0.42753,8.8546e-05,4.9197e-07,5.9342e-06,0.00066301,0,0.0021827,8.5749e-08,2.0265e-06,0.0056275,4.1764e-05
0.00033899,0.00031786,0.002129,0.011179,0.89591,0.004782,0.0068673,0.0063052,0.44858,0.00013839,0.00094777,0.0032682,0.0040927,0.0021708,2.0906e-06,0,0,2.7472e-05,4.9911e-05,0.00036698
2.0272e-05,3.4013e-05,0.0006269,0.0012597,0.87402,0,0.00014687,0.49045,0,0.019941,0,1.8858e-05,0.0013689,0.0016229,0,0,4.6145e-05,0.00095807,0.0036974,0.0076709
2.4618e-20,3.6731e-20,0.00073138,0.0029089,0.89896,9.9349e-05,0.44479,0.00039088,0.0037928,0,0.0028033,3.6939e-05,0.0011632,0,0.00047443,0,1.2266e-05,0.00036739,0.00012738,1.2054e-05
3.1557e-07,3.3517e-07,1.2999e-05,4.6113e-05,0.87862,0.47864,0.003371,0,0.0014378,0,0.0015577,0,0,0.002136,2.0458e-08,0.00132,0.0097866,0,4.9575e-05,4.6342e-06
3.8032e-18,3.8863e-18,2.4158e-17,5.5884e-17,1,0,4.1631e-05,1.0937e-06,2.877e-07,1.2978e-05,0.00015693,3.2104e-06,8.6572e-05,3.4058e-05,0.00023715,0.00034885,0,0,0.0025575,0
0.00026119,0.0004638,0.0068619,0.45693,0.0029128,0.0028623,0.00011362,1.8991e-05,0,0.001159,1.4046e-07,0.0012304,8.6657e-05,0.00010707,0.00013989,0.00066879,0.0034885,0,2.7411e-05,0.90363
0.00060687,0.0015802,0.0084834,0.57266,0,0.0013871,0.0013445,0,3.1961e-05,6.3284e-07,0,0.0013658,4.0388e-06,0,8.4905e-06,0,1.789e-05,4.3357e-05,0.57917,0.57765
0.0047941,0.0058329,0.0036495,0.45381,0.02355,0.01408,0.00067611,0,0.01713,0.02408,0.00081974,0.011865,0.00068319,0,0.00075786,0.00037605,6.9529e-05,0.00010515,0.89631,3.5943e-07
7.8923e-18,8.6618e-18,3.3882e-17,0.58421,0,0.00058471,0.00092801,0.00022826,0.0059673,0,0.00011665,0.00013895,0.0028266,0,0,0.00016014,0.00032151,0.56579,0.0018746,0.5794
7.5402e-18,1.1251e-17,3.2248e-17,0.57043,0,0.0011256,0,0.00015988,0,0.00056301,1.8989e-07,0.00033395,9.4635e-08,0,8.5934e-06,0,9.3394e-05,0.58036,0.57884,8.3493e-12
7.7995e-19,5.3455e-19,0.015539,0.46186,0.017768,0.013709,0.0042212,0.00024566,0.00071675,0.011393,0,1.1267e-05,1.2043e-05,0.00042854,3.9301e-06,0.0059689,0.0010102,0.88635,2.8817e-05,0
0.0017988,0.0024747,0.0074031,0.5801,0,0,0.00015286,0.00050666,0,0.00011405,0.00039829,9.7812e-07,0.0029849,3.4661e-05,0.0050329,0.00013778,0.56854,0.00013466,0.0020257,0.58074
0.0019938,0.0016554,0.0035374,0.57514,0.015731,0,0,0.0013254,0,0.00011521,0,0.0001845,0.00086593,0,0,0.00060742,0.57881,9.2338e-05,0.57762,0.0050338
0.00040218,0.00039843,0.0076195,0.58795,0.0012196,0,1.012e-06,6.9007e-05,0,6.5347e-05,3.5396e-07,1.8025e-05,0.00067714,0.00058741,0,0.00062405,0.57438,0.56774,0,8.2568e-06
5.6755e-19,8.136e-19,2.7214e-17,0.44328,8.308e-05,0.0070798,1.2897e-05,0.0051227,0,0.048433,0.0021637,5.3065e-05,0.011459,4.9004e-05,1.3667e-05,9.0884e-05,0.89632,0.010282,0,0.00010419
0.0061033,0.0080681,0.0162,0.57489,0.008311,0,0,7.1644e-05,0,0.00079751,0.00060838,0,0.0008399,0.00012445,0.00013615,0.57578,0.00012673,0,5.3594e-05,0.57858
0.00012297,0.00017606,0.0065902,0.58305,0,0,0.0030289,0,0.0078488,0.0014871,0,4.2167e-05,4.4022e-06,0,0.00092526,0.57178,0,0,0.58274,0.00020714
3.2403e-05,7.6256e-05,0.0083965,0.57282,0,0.0062687,0.00081598,0,0.0036754,0.0015845,0.0015162,2.2131e-05,4.3995e-06,0.0015159,0.00020768,0.58402,0,0.57779,0,0
7.0654e-18,6.4681e-18,3.3792e-17,0.57208,0.0010923,0.0066436,0.005218,0.00016748,0.00014235,0.0045267,5.4371e-05,0.0013693,0,0.00023408,0.0032332,0.58213,0.57655,0.0083904,0,0
4.4272e-22,6.1736e-22,1.2559e-05,0.45114,0,0.00017885,0.0019134,0.0029463,0.00066598,0.00012673,2.1107e-09,0.0001081,2.1016e-05,0,0,0.91593,0,0.0007624,8.1677e-08,4.002e-05
0.00014089,8.0522e-05,0.00044508,0.5745,0.0025623,0,0.0039188,0,3.3621e-06,9.5581e-07,2.8605e-05,0.015696,0,1.6917e-05,0.57787,0.010935,6.7757e-05,2.8244e-05,3.5808e-05,0.57767
2.1295e-18,3.4994e-18,3.5756e-17,0.58593,0.0033532,0.00076595,0.001491,0.00049061,0.00026342,0.0034568,6.669e-06,0.0011224,0.0068359,0.00097687,0.58653,8.3489e-05,0.0021292,5.2534e-07,0.58376,0.00037642
0.0027683,0.0026241,0.0020704,0.57357,0.00057561,0.00010312,0,0.0052349,0.0059224,0.00022519,0,2.2207e-05,0.00086502,9.7801e-05,0.59887,0,1.71e-05,0.5782,3.1288e-09,0.0016492
8.8717e-18,1.3237e-17,3.172e-17,0.57931,0.0026912,0,0.0051191,0,0.0038295,0.0090332,0.001977,9.6743e-05,0.00050014,0.003627,0.58195,0.0017225,0.57336,9.4662e-05,0,0.00070323
2.9329e-19,2.8891e-19,3.5927e-17,0.58483,0.0034712,0.0097592,0.0026454,0.00017345,0.00025908,6.2514e-05,0,0.00037199,2.7201e-05,0,0.57645,0.57204,0,1.3053e-06,0,7.1152e-05
0.0048289,0.0047477,0.0097386,0.4449,0.084953,0.00076507,0,0,0.0062456,0,0.0036735,9.8403e-08,0,0.00010186,0.89121,0.0091973,0.0051101,0.0060363,0,0.00030562
7.4872e-20,7.5973e-20,3.5267e-17,0.57406,0,0.0012616,0.0015245,0,6.053e-07,0,1.3262e-05,0.00037804,1.6141e-05,0.57841,6.7862e-06,2.1118e-05,0,5.0526e-05,3.4874e-07,0.58401
2.089e-06,3.1518e-06,8.5823e-05,0.5713,0.0019944,1.3973e-06,0.0001076,5.7798e-05,0,0,2.2534e-08,0,0.00038115,0.57636,0.00013865,0,0,0,0.58232,0.00029434
0.0014004,0.0014401,0.0048335,0.57544,0.00092176,0.0020932,0.0052201,9.4263e-06,0.0005624,0,0.00060853,0.0041356,0.00013634,0.57535,5.7698e-05,3.2154e-05,3.9234e-05,0.57869,0,0
1.7575e-07,2.6508e-07,0.0001055,0.57409,0.0019184,5.5544e-05,0.002743,0.0009338,6.9486e-07,0,0.0011358,0.0003751,9.926e-07,0.57846,6.7867e-06,2.1119e-05,0.57803,0.0077812,3.6387e-05,0.00053928
0.0040344,0.0059647,0.012286,0.57266,0.0038165,5.3257e-11,0.0074064,0,0.0060257,0,0.0079407,0.0015214,8.1927e-05,0.58067,0.0051009,0.58881,1.6775e-05,0,6.8912e-05,0.00011362
0.0021861,0.00056108,0.0053657,0.5681,0.082124,0.023118,0.0036049,0.0194,0,7.6082e-05,0.0119,0.00052056,0,0.57779,0.57687,0.00012897,0.00082705,0,4.9523e-05,0
0.0020013,0.0028414,0.0075266,0.47405,0.00020491,0.0025892,3.3873e-06,0.0047492,3.7972e-05,5.4333e-05,4.6992e-05,4.1725e-07,0,0.87929,2.5047e-06,0,1.8649e-05,0.0032083,3.7931e-05,0.0010087
0.0013947,0.0020754,0.005226,0.57797,0,0.0016066,0.01119,0,4.3512e-05,0.00019347,0,0.017509,0.57516,0.0047058,0,0,0.0010705,0.00011187,8.6301e-05,0.57664
0.00053359,0.00057831,0.007127,0.58054,9.3249e-05,0.0051654,0.004325,0,0.0063669,1.6829e-06,0,0,0.58378,9.729e-11,0,1.1848e-06,0.0018177,0.0001255,0.56748,0.00010462
0.0013983,0.0012664,0.0086464,0.59813,1.093e-05,0,7.9807e-05,0.0054936,0,2.1246e-08,7.505e-07,3.6106e-05,0.56707,0.00021722,8.9776e-05,0.00029256,8.3862e-05,0.57304,0.00052958,3.4428e-05
5.6804e-20,7.8725e-20,3.5675e-17,0.58071,0.0007641,0.0010639,0.0031938,0.00017084,0.0035135,1.6212e-08,0.005818,0.0021645,0.57321,5.5368e-05,7.0195e-06,1.7145e-06,0.58245,0.0007734,4.2482e-07,0.00064032
3.5862e-19,3.9342e-19,0.008783,0.6016,0,0.0043673,0.0070782,0.01161,0.007059,0,0.0081911,0.0017718,0.58801,0.00063176,0,0.57235,0.00022491,0.001322,1.9759e-05,0
2.8058e-19,2.9838e-19,0.0067558,0.56071,0,7.0006e-10,0.011531,0,0.0014412,0.0035581,5.5934e-06,0,0.5911,1.2022e-06,0.58293,0.00037965,0.001652,0.006251,9.5084e-05,0.000232
0.0016397,0.001817,0.0062886,0.57044,0.00010407,0.00025332,0.0028822,5.2771e-05,3.8049e-09,0.0054959,3.4529e-07,1.5833e-05,0.57944,0.58229,0.0064262,0.0018795,1.0984e-05,2.9867e-06,0,0
0.0001162,0.00011963,0.0086638,0.43169,0.022863,0.022714,6.4943e-06,0.012407,0.0013738,1.6866e-05,9.8775e-06,0,0.90117,0.00036162,0,0.0031486,0.025427,0,0.022297,0.00022918
0.0019603,0.0014101,0.0053525,0.58159,0,0.0016172,0,0,0.0013723,4.1932e-06,0.00073245,0.58539,0.00042437,2.6312e-06,0.00017326,0.0019754,9.7571e-05,0.00027004,0.0027464,0.56248
3.7886e-20,5.6244e-20,3.4887e-17,0.56788,0,0.0047334,0.0042125,2.2338e-05,0.002141,2.1774e-05,5.5629e-06,0.59264,0.00012736,1.7472e-08,2.0892e-05,4.9428e-05,0.00011318,0.00010226,0.57052,0.00010072
1.5631e-24,2.1651e-24,4.4144e-08,0.5796,0.00059506,0.00094231,0,0.00016617,0,0,0.0059747,0.57037,0,5.7077e-05,6.9198e-06,0.00018319,0.0018237,0.58081,6.4472e-06,0
0.001429,0.0028853,0.0058439,0.57938,0.0079384,0,0.012397,0.00065006,0,0.0049182,0.00068974,0.58265,1.2985e-07,0.00011114,1.3232e-05,0.0061406,0.5752,3.2362e-07,0.00033454,0.0028506
7.2388e-07,1.8645e-06,4.612e-06,0.5785,0.0079992,4.7142e-05,0,1.7802e-06,0.00069737,6.572e-06,0.00075398,0.58112,0.012238,2.8245e-05,0.0001199,0.57505,3.144e-05,8.1839e-05,6.2761e-05,0
0.00076549,0.00081125,0.0041332,0.5867,0.0015574,0,0.00025628,0,0.00014539,0.0053866,5.1112e-06,0.58513,0.010268,1.6096e-05,0.57694,0,2.7691e-06,4.3391e-05,0.00050674,8.598e-05
1.2071e-17,1.0735e-17,3.122e-17,0.5732,0,0.00094267,2.1386e-05,0.00013928,0,0.00020852,6.0313e-07,0.57849,0,0.58118,0,0.00012687,2.6742e-05,1.7072e-06,1.045e-05,2.9244e-07
6.8138e-21,3.6634e-21,3.5339e-17,0.57523,0.0012669,0.00095233,0,0.0057934,0,0.00060782,0,0.58371,0.57562,9.2738e-09,0.0012788,6.4487e-05,0,0,0,2.9026e-06
7.4074e-18,2.2365e-17,1.3915e-17,0.45086,0.0010815,0.00074206,0,0,3.6529e-06,0.00020505,0,0.89429,0,0.00010173,0.0012804,0,0.00014396,0.00022244,3.6834e-08,5.4665e-07
0.0018263,0.0015671,0.0053062,0.57722,0,0.0016115,0,0,0.0013489,4.1617e-06,0.57632,0,6.82e-05,2.601e-06,0,0.002032,2.6426e-05,0,0,0.57653
0.0018093,0.0023266,0.012972,0.57878,0.001437,0,0,0.0007625,0.00019416,0.0034052,0.57778,0,5.2294e-06,7.5479e-05,0.00077482,5.8227e-05,5.6219e-06,0,0.57608,4.0044e-07
6.5848e-05,0.00014957,0.00044408,0.57203,0,0,0.0056044,0.004419,0.00051848,0.00030149,0.58261,0,0,0.0048031,0,0.0052559,0,0.58576,0.010083,7.888e-06
6.4306e-05,6.8583e-05,0.0009789,0.57738,3.2963e-06,0,7.4271e-06,0,0.00066368,0.00022038,0.58233,0.00071221,5.3219e-09,0.00040087,2.5851e-05,5.984e-05,0.57119,0,0,0.00026079
0.00022494,0.00016398,0.00095767,0.56693,0.0068784,0.0083131,0,0.0052183,4.1727e-05,0,0.57035,0,0.00088836,0,7.5055e-06,0.59434,0.003785,2.7773e-05,5.2629e-07,0.00022926
1.2673e-17,1.598e-17,2.884e-17,0.57717,0,1.3968e-06,0.0011412,0.0052656,0,1.0788e-05,0.58188,4.3207e-05,8.9372e-05,0.0026021,0.58365,3.0757e-09,0.0035051,4.2639e-06,0.00011429,0.00011017
0.00079682,0.0013012,0.0069615,0.58003,0.0044239,0.0091857,0.0015834,0.00057251,0.0066657,0.00022195,0.58193,0.00061662,1.2272e-06,0.58158,0.00093024,0.00015401,0.00010294,0.0083464,0.0081515,0.0015855
4.1275e-07,6.7442e-07,0.00025731,0.57685,7.6616e-05,0.0091798,0.0050073,0.00024951,0,0,0.58087,0.00097949,0.57579,0,0.00043697,0,8.1398e-06,0,8.1566e-05,0.0017241
5.3291e-07,5.429e-07,0.00053019,0.56432,0.0058541,0.0089386,1.6986e-05,0,0.00053924,0.00052312,0.57482,0.59106,0,0,0.0011532,7.6042e-05,1.2466e-06,0,0.00020839,7.2579e-09
0.0047139,0.0086943,0.016856,0.48878,0.0075482,0.00058431,0,0.00065526,0.018409,7.1521e-06,0.94777,7.4297e-05,0.0054172,0.015638,0,3.6414e-05,0,0.0019332,0.0068707,0.00020038
7.2989e-18,8.6889e-18,3.2834e-17,0.56614,0,0.00056662,0.0008993,0.00022119,0.011293,0.5839,7.6103e-06,0,0.003926,0,0,0.00022243,0.00044656,0,0.0018746,0.57939
1.4426e-18,1.1018e-18,3.5643e-17,0.58094,0,0.004753,0.0042632,4.2391e-05,0.0021903,0.58466,8.0554e-06,1.9809e-07,0.0041009,0,0,0.0032,0,0.00034992,0.56516,4.4204e-05
7.6454e-18,1.2647e-17,3.3214e-17,0.59307,0.0027498,0,0,0,0.00040177,0.57857,0.00033647,0,0.00054589,0.00032968,0.0021337,0.005035,0,0.5822,0.0040099,0
0.00011741,8.0948e-05,0.010603,0.57122,0,0,5.0407e-05,3.0204e-06,0,0.58334,0.00057908,0.0019044,0,4.4066e-06,1.1083e-06,4.601e-06,0.57674,0.0032476,0.001253,1.1125e-07
0.00047582,0.00045595,0.0067379,0.57061,5.2559e-05,1.7458e-05,0.0074353,0.0020195,0,0.57682,0.0075165,4.5367e-05,4.8071e-07,1.964e-06,0,0.58561,0.00069444,0.0064201,0.0025263,0
0.00048918,0.00072296,0.0059086,0.57721,0,0,0,3.1233e-05,0.0059805,0.5726,0.00042861,4.8769e-05,6.5039e-05,9.0311e-07,0.58011,0,0,0.0064081,0,3.1211e-07
5.1776e-07,4.7292e-07,0.0067761,0.57137,0,0.00013846,0,0.00067362,1.1327e-06,0.57305,4.8869e-07,5.9657e-09,4.7907e-06,0.58957,0.0064871,0,6.1494e-07,0.00011678,1.5481e-07,0.00037791
2.2179e-17,2.7233e-17,0,0.57812,0,1.2195e-05,0,0,0,0.58418,6.4836e-05,0,0.58484,0.0001627,0.0051478,2.009e-06,1.9309e-06,1.9293e-07,4.175e-08,0
0.001683,0.0017985,0.0053397,0.57154,0.0035148,0.0008356,0,0.00069014,0.00015052,0.5767,0.00016937,0.58237,0,9.0348e-06,0.0052313,0,6.1346e-07,1.1289e-05,7.8653e-09,0.0035481
0.005707,0.0078474,0.01325,0.57091,0.001197,0.0030994,0,0.0019271,9.7223e-05,0.58044,0.58084,6.2636e-05,2.6832e-06,2.2186e-05,0,0,0,4.5408e-05,3.8037e-06,2.1397e-05
4.9782e-06,4.4024e-06,6.4916e-05,0.43619,0.024256,0.031429,0.0095956,0.00059818,1.8445e-06,0.89818,0.00011785,0.00013965,9.7988e-07,1.5009e-06,1.8398e-05,0,7.4302e-05,8.2748e-07,0,0
4.7052e-18,9.1607e-18,3.394e-17,0.57805,0,0,0.00041878,0,0.57366,0,0.00040284,0.00040267,5.3204e-07,0,0,9.1583e-05,5.7818e-06,0.00643,0.00023877,0.57838
8.3014e-05,8.7682e-05,0.0095893,0.58369,0.00079538,5.3299e-05,0.0062232,0.00032488,0.58358,0,0.00056087,0.00032407,0.0012317,0.0010311,0.00056894,0.00029258,0,0.0019435,0.57383,0.00080368
0.0028286,0.0034855,0.01227,0.56489,0.003113,3.7367e-05,0.0044079,0.001528,0.58559,0.0017451,0,1.811e-06,1.7311e-05,0.00018586,1.7083e-08,8.2931e-05,6.6626e-05,0.5793,4.7177e-06,0.0094378
1.6896e-05,1.8765e-05,8.4663e-05,0.57099,0.0025357,0.010396,0,0.0023186,0.58095,0.0093538,6.5244e-07,0.0016495,0,1.3927e-05,0.004388,0.0016976,0.57736,2.7408e-06,0.0093592,3.1752e-06
2.9358e-18,2.7656e-18,3.6013e-17,0.58993,0.0081194,0.0001044,0.013098,0.0013721,0.5584,0.015589,0.0091023,0.00022037,0.01102,0.001152,0.006813,0.58185,1.0709e-07,0.0013589,0,0.0035202
0.0010689,0.0012403,0.0089523,0.56717,0,0.001669,0,0.026772,0.5667,0.014923,0.00017774,0,0.00017473,0.0094873,0.59817,0,0.00010299,0.00020301,0.019632,0
5.9688e-18,8.2709e-18,3.4353e-17,0.58389,1.8046e-06,0.0097132,0.0029999,0,0.57378,0.0023146,6.0521e-07,0.00055917,1.2278e-05,0.57947,0.0027655,0.0018678,0.023633,0.00034827,0,4.1096e-06
2.3493e-17,2.6062e-17,3.6778e-18,0.58015,0.0031077,0,0.011293,0.0013663,0.59695,4.9807e-06,0.012553,0.026337,0.55427,0.0054202,5.2928e-08,0,1.2947e-05,0.0081665,0.00097554,0
1.9103e-05,2.0317e-05,0.00067877,0.58549,0.0023691,0,0.00011004,0.00084939,0.57582,3.2873e-05,0,0.56879,0.00012253,6.7557e-08,4.5372e-05,0,1.4252e-06,3.0282e-05,0.000166,0.0013823
1.2502e-18,1.3416e-18,3.5001e-17,0.57052,0.0030634,0.007616,0.0022237,0.0013426,0.58761,4.9279e-06,0.58431,0.0013239,0.00096794,0.0054536,9.2665e-06,0.0019841,1.7247e-07,0.0001304,0.00082798,0.0017523
0.0065644,0.0066969,0.019533,0.58105,0,0,0,0.00062839,0.58786,0.56701,0.00033152,0.0020916,0.0047903,6.2283e-06,4.5815e-11,0,0.0080249,1.5319e-06,0,0.0032368
0.0088945,0.0092099,0.045651,0.42974,0.022195,0.012463,0,0,0.91003,0,0,0.0020184,0.0040813,0,8.1671e-10,0,0.00030797,1.9751e-07,1.3992e-05,1.881e-05
6.7521e-19,9.8723e-19,3.4839e-17,0.56743,0,3.0595e-05,0.0038154,0.60864,0.0035077,0.00091308,0.0003801,0,0.00018648,0.012685,0.013162,0.0053569,0.00047176,5.3422e-06,1.6168e-07,0.57225
0.00067977,0.00044698,0.010646,0.57382,0,0,0,0.58133,0,0,0.00057456,0.00034752,5.8992e-06,6.1068e-05,1.1373e-06,4.7878e-06,0,1.6989e-05,0.57612,0
4.9197e-19,7.1732e-19,0.014385,0.57566,0,0,0,0.58229,0.0025387,0,0.00059547,0.00040705,0.000273,5.8905e-05,0,0.00036462,0,0.57113,0.00068027,0.0040873
7.0904e-18,6.491e-18,3.3911e-17,0.57411,0.0010237,0.00093394,0.006003,0.57981,0.00020258,2.6077e-09,0.00055869,0.00028852,3.0987e-08,0,0,3.7672e-07,0.57644,0.00022822,0,0.00023752
3.0644e-05,2.7589e-05,0.00019881,0.58387,0,0.0060687,3.7997e-05,0.58202,0,0.0010282,0.00037723,0,6.1175e-06,3.6159e-06,1.1294e-05,0.57785,0.0022654,7.5506e-05,0,4.5479e-05
4.4685e-18,5.1775e-18,3.4244e-17,0.56864,0,0,0.017541,0.58272,0,2.234e-07,0,0.00010991,2.4807e-06,3.3735e-05,0.57771,0,0.0028848,0.00036442,0,0
1.4254e-05,1.2688e-05,3.7799e-05,0.57252,0.0025663,0.00094155,0.0079406,0.59396,2.1739e-05,0,0.00028486,0.0058166,0.00036096,0.57339,0,0,0.00027209,0,1.0586e-05,0.00024529
2.1427e-05,2.1732e-05,0.0066886,0.58228,0,0.00064483,0.0015046,0.57431,0,0,0,0.0018197,0.58068,6.2011e-06,1.2549e-05,0,2.3112e-06,0,0,0.00095174
1.879e-19,2.7484e-19,0.005506,0.58494,0.0029989,0,0,0.57417,0.0011151,1.3916e-09,2.1208e-05,0.5706,0,2.6821e-05,3.8257e-11,0.00046495,0,0.0011863,0,2.1742e-05
0.0018397,0.0021016,0.014514,0.57038,0,0.0015979,0.0056031,0.58169,2.9091e-06,1.4581e-05,0.57974,0.00024347,0.00080228,9.0799e-08,2.1608e-07,0.0031661,1.7641e-07,0,0,4.7717e-06
0.0012294,0.0020676,0.0053917,0.57726,0,0,0,0.5979,0.0021911,0.56476,9.6881e-05,0.0072307,0.0002158,0.015974,0,0.0056205,0,0,1.0144e-07,0.0002337
1.0107e-17,7.6533e-18,3.2312e-17,0.56552,0,1.7736e-07,0.0026407,0.58147,0.58631,0,9.365e-05,0.00056662,0.00019988,1.5271e-06,3.7618e-06,2.0498e-06,0,1.441e-07,0.0049812,0
1.6739e-17,9.8698e-18,2.0471e-17,0.46057,0.0086446,0.0005101,0.0013867,0.88691,0.002884,0.00019908,5.6386e-07,0.00013176,0.0050543,7.6596e-08,0,0.012393,0.0028618,0,0.0004331,0.00095075
1.9146e-18,1.6946e-18,3.5769e-17,0.58373,0,0,0.58062,0.00023913,8.1136e-05,0,2.0257e-06,6.4743e-06,0.00023644,0,0.00070399,0,4.4065e-06,0,1.4196e-06,0.56579
9.912e-18,7.4549e-18,3.3284e-17,0.57867,0.0010295,1.4204e-05,0.57963,0.0091877,0.0016194,0.00061234,0.00015236,0.00034029,0.00017385,3.7068e-06,2.0388e-05,0.0011088,0,0,0.5772,0.00085903
9.1815e-06,1.3701e-05,0.0084996,0.57799,0,0,0.57538,3.3555e-05,0.00043791,0.0020041,5.1585e-06,0.0022326,1.1506e-07,8.4766e-05,2.1476e-05,0.0012223,0.0062261,0.58089,6.0314e-05,0.00074823
0.00072075,0.0010753,0.0081367,0.57166,0.0039416,6.5049e-13,0.5754,0,0.0053082,0.012748,0,1.5459e-05,1.0041e-09,4.1152e-05,0,7.895e-06,0.58295,0,0,0
0.0046189,0.005798,0.01603,0.58119,0,0.00082739,0.57327,0.002333,0.0029027,0.0020823,0.0005192,2.342e-07,2.194e-08,0,0.00059052,0.58386,0.00035282,0,0.00064998,0.00030845
1.16e-05,2.7275e-05,0.00082947,0.58363,0.001233,0,0.56811,1.3428e-05,0.00081197,2.2348e-07,0,0.00019595,2.3861e-06,0,0.57793,0.00029994,1.794e-06,0,0,0.00086932
0.00055526,0.0004922,0.0094715,0.57195,5.6524e-07,0.0018353,0.58021,0.0066884,0.00013606,1.9996e-08,5.1044e-05,0,7.512e-06,0.57766,0.00081899,0,4.1627e-05,7.6052e-05,0.00042888,0
9.3274e-06,1.401e-05,0.0085449,0.58108,0,0.00098435,0.57845,0.00011038,0.0004395,0.0020148,5.1781e-06,0,0.57223,0.00010383,0.0012885,0.0014973,0.0076267,0,6.2798e-05,0.0007441
1.0332e-18,2.31e-18,3.5441e-17,0.57841,0.023855,0,0.56412,4.5629e-06,0.0050328,0.00012446,0.00058316,0.58902,1.2321e-06,0.0017032,2.4806e-05,3.8622e-06,9.844e-07,0,0,0.0057298
0.0011879,0.001349,0.022416,0.57004,0,0.0001161,0.57032,0.00022355,6.6309e-06,2.3306e-06,0.60002,0,0,0.00045665,0.00050722,0.017758,0.0046512,0,0,0
0.00094441,0.0014119,0.0094711,0.57702,0,0.0004771,0.56897,0.00017552,0.007718,0.58446,0.0002429,7.42e-06,1.217e-06,0.0016984,0.00087572,0,0,0.003298,0.0063585,0.0035781
0.0038224,0.0057014,0.0073883,0.58725,0,0,0.57906,0.00018592,0.57174,0.0025571,0.00063976,0,0,0.00029327,0.00072518,7.071e-05,0.00036227,0,0.00063569,0.00030393
4.1715e-05,4.6677e-05,0.00017155,0.58594,0.0026654,0.0065694,0.56802,0.57911,0.00011125,1.7084e-06,0.00015434,0.0073634,8.2958e-05,0.00087768,0.0007389,0.00036771,0,0.0031693,0.0066897,0.00077593
0.0079848,0.0066136,0.0527,0.40543,0.0019632,0,0.9127,1.9387e-06,0,0.021794,5.4383e-05,2.6659e-08,0,0.00053875,3.0248e-06,0.0001167,0.0019286,0,1.9629e-06,0
2.3182e-05,5.4485e-05,0.00020466,0.57138,0.0037161,0.57759,0.0041331,0.0085677,3.0166e-05,9.0704e-05,0.0003745,0.00044955,0.0038722,1.6804e-09,0.00024617,0.0051742,0,0.00073625,0,0.58128
9.8614e-05,0.00011237,0.012656,0.56273,0.0082415,0.58859,0,0.0019298,5.63e-05,0.00014295,1.8822e-05,0.0001237,0.00078291,0.0054232,0,0.0013882,0,1.7134e-05,0.57958,9.2516e-07
2.206e-07,2.4565e-07,0.00016975,0.57414,0,0.57639,0,3.3686e-05,2.017e-05,0.0013289,5.1474e-06,0.00045586,1.2795e-07,8.4583e-05,1.2551e-05,0.0011445,0.00011787,0.57962,0.0065404,2.9378e-05
4.2755e-18,3.3165e-18,3.4388e-17,0.56673,0.0082848,0.5867,0.0013181,0,0.0057824,1.491e-05,0.00055544,0,0.0038474,0.00033917,1.0208e-06,0.0092977,0.57974,0.0019047,1.8734e-05,3.6474e-07
1.0923e-18,1.2432e-18,0.027312,0.57104,0.017786,0.57666,0.0048187,0,0,2.2219e-07,6.3491e-07,2.3294e-05,1.7421e-05,0.0001974,4.3553e-05,0.58542,6.6551e-05,0.00010861,6.2342e-06,0.0006736
0.00079516,0.00084277,0.0041265,0.58741,0.0015593,0.58501,0.0022061,0,0.00021273,0.0078463,7.115e-06,0.005158,0.0038394,1.5889e-05,0.57827,0,2.7734e-06,0,0.00050752,0
0.0010584,0.0015789,0.0054086,0.58451,0.018668,0.56671,0.0012054,0.0021149,0.0013464,0.012261,4.4048e-05,0.0034763,2.2342e-05,0.59322,7.7352e-06,0,0.0035303,4.772e-05,0.00031968,0.009028
0.00027712,0.000434,0.0012951,0.56781,0.00014805,0.5805,0.00015067,1.5214e-07,0.000701,0.00053579,0.0073341,0.00028255,0.59845,0,0.0068373,0.00024348,0.0016541,0,0.00018622,1.7432e-05
